source,record_id_or_url,title,year,doi,cited_by_count,type,search_topic
crossref,https://doi.org/10.4018/979-8-2600-0283-4.ch001,The Role of Gamification in Marketing Activities,2026,10.4018/979-8-2600-0283-4.ch001,0,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v2i1.7216,Early Childhood Cognitive Development Through Games Educational Tool,2021,10.21512/jggag.v2i1.7216,2,journal-article,gamification game
crossref,https://doi.org/10.1080/1475939x.2021.2006077,The happy association of game and gamification: the use and evaluation of game elements with game-based activities,2021,10.1080/1475939x.2021.2006077,13,journal-article,gamification game
crossref,https://doi.org/10.4018/979-8-3373-5901-4.ch011,Playgrounds of Possibility,2026,10.4018/979-8-3373-5901-4.ch011,0,book-chapter,gamification game
crossref,https://doi.org/10.32920/ryerson.14665566,More than just a game:  exploring the gamification mechanics and procedural rhetoric of the Air Miles Loyalty Program community,2021,10.32920/ryerson.14665566,0,posted-content,gamification game
crossref,https://doi.org/10.26503/dl.v2023i2.2056,Gamification and undesign: exploring the affordances of digital detox apps with game features,2023,10.26503/dl.v2023i2.2056,0,proceedings-article,gamification game
crossref,https://doi.org/10.21512/jggag.v4i2.7465,Designing Serious Game as Learning Media of Design Thinking Mindset,2021,10.21512/jggag.v4i2.7465,0,journal-article,gamification game
crossref,https://doi.org/10.4324/9781003444954-21,The End Game,2023,10.4324/9781003444954-21,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch078,Gamification of Formative Feedback in Language Arts and Mathematics Classrooms,2022,10.4018/978-1-6684-3710-0.ch078,0,book-chapter,gamification game
crossref,https://doi.org/10.55057/ijbtm.2023.5.s5.17,Healthy vs Unhealthy Food Game Apps: Gamification App for Year Three Students,2023,10.55057/ijbtm.2023.5.s5.17,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v11i1.13749,Effective and Immersive Teleoperation with Real-World Constraints,2026,10.21512/jggag.v11i1.13749,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v10i2.13261,Board Game Cafe Analysed,2025,10.21512/jggag.v10i2.13261,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v7i2.9103,Application of Gamification in Ethnic Excellence-Based Character Education Programs,2023,10.21512/jggag.v7i2.9103,1,journal-article,gamification game
crossref,https://doi.org/10.32855/1930-014x.1357,“Game over Mubarak”: the Arab Revolutions and the Gamification of Everyday Life,2026,10.32855/1930-014x.1357,0,journal-article,gamification game
crossref,https://doi.org/10.34190/gbl.20.126,Analysing Hint Based Problem Solving Strategy among Novice Programmers through Gamification Technique,2020,10.34190/gbl.20.126,0,proceedings-article,gamification game
crossref,https://doi.org/10.1007/978-3-319-10208-5_20,Theoretical Considerations for Game-Based e-Learning Analytics,2014,10.1007/978-3-319-10208-5_20,21,book-chapter,gamification game
crossref,https://doi.org/10.4018/979-8-3693-8886-0.ch001,Introduction Gamification in the Emerging Metaverse,2025,10.4018/979-8-3693-8886-0.ch001,0,book-chapter,gamification game
crossref,https://doi.org/10.51200/bije.v4i.7610,Gamification using board game in students’ English vocabulary,2026,10.51200/bije.v4i.7610,0,journal-article,gamification game
crossref,https://doi.org/10.4324/9781003281696-2,The problem of gamification,2022,10.4324/9781003281696-2,0,book-chapter,gamification game
crossref,https://doi.org/10.29333/cac/14182,Gamification and game-based learning in primary education: A bibliometric analysis,2024,10.29333/cac/14182,6,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch016,Factors That Enable or Hinder the Implementation of Game Development Activity in Learning Environments,2022,10.4018/978-1-6684-3710-0.ch016,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch014,Gamification 101,2022,10.4018/978-1-6684-4287-6.ch014,0,book-chapter,gamification game
crossref,https://doi.org/10.21125/edulearn.2024.0487,A ROAD MAP TO GAME-BASED LEARNING AND GAMIFICATION TOOLS,2024,10.21125/edulearn.2024.0487,0,proceedings-article,gamification game
crossref,https://doi.org/10.1007/978-3-319-47283-6_3,What Is a Game?,2017,10.1007/978-3-319-47283-6_3,2,book-chapter,gamification game
crossref,https://doi.org/10.32920/ryerson.14665566.v1,More than just a game:  exploring the gamification mechanics and procedural rhetoric of the Air Miles Loyalty Program community,2021,10.32920/ryerson.14665566.v1,0,posted-content,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch010,A Methodological Approach to Analyzing Digital Game-Based FL Use and Learning,2022,10.4018/978-1-6684-3710-0.ch010,0,book-chapter,gamification game
crossref,https://doi.org/10.7208/chicago/9780226630038.003.0001,Introduction,2020,10.7208/chicago/9780226630038.003.0001,0,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v9i2.10549,Alternating Sword Controller in First-Person Action Game using Fuzzy Logic for Adaptive Enemy,2024,10.21512/jggag.v9i2.10549,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch032,Increasing Engagement Through Explicit and Implicit Gamification in Higher Education,2022,10.4018/978-1-6684-4287-6.ch032,3,book-chapter,gamification game
crossref,https://doi.org/10.54941/ahfe1007664,Game On? Exploring Subgroup Differences in the Effects of Gamification on Task Motivation in Crowdsourcing,2026,10.54941/ahfe1007664,0,proceedings-article,gamification game
crossref,https://doi.org/10.21512/jggag.v7i1.8006,Board Game Design for Conservation Organization,2022,10.21512/jggag.v7i1.8006,1,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch032,Examining Motivational Game Features for Students With Learning Disabilities or Attention Disorders,2022,10.4018/978-1-6684-3710-0.ch032,0,book-chapter,gamification game
crossref,https://doi.org/10.25215/1300442190.09,GAMIFICATION AND GAME BASED LEARNING ON DIGITAL PLATFORM,2020,10.25215/1300442190.09,0,book-chapter,gamification game
crossref,https://doi.org/10.5772/intechopen.1016062,Unlocking English Skills Through the Role of Gamification in Learning: Previous Results,2026,10.5772/intechopen.1016062,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch087,"How Game-Based Learning Works and What It Means for Pupils, Teachers, and Classroom Learning",2022,10.4018/978-1-6684-3710-0.ch087,1,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch051,Gamification and Augmented Reality to Upgrade Elementary Bilingual Education Students' Health and Engagement,2022,10.4018/978-1-6684-3710-0.ch051,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-4666-8200-9.ch072,Football Manager as a Persuasive Game for Social Identity Formation,2015,10.4018/978-1-4666-8200-9.ch072,0,book-chapter,gamification game
crossref,https://doi.org/10.18260/1-2--44563,Using Active Learning and Gamification to Teach Software Engineering in Game Design Courses,,10.18260/1-2--44563,0,proceedings-article,gamification game
crossref,https://doi.org/10.4324/9781003369721-10,Game-based learning in L2 Russian classrooms,2023,10.4324/9781003369721-10,0,book-chapter,gamification game
crossref,https://doi.org/10.17569/tojqi.364130,Students’ Opinions Toward Game Elements Used in Gamification Application,2018,10.17569/tojqi.364130,14,journal-article,gamification game
crossref,https://doi.org/10.5256/f1000research.144432.r186391,"Peer Review Report For: Game on: Can gamification enhance productivity? [version 1; peer review: 1 approved with reservations, 1 not approved]",2023,10.5256/f1000research.144432.r186391,0,peer-review,gamification game
crossref,https://doi.org/10.1007/978-1-4842-8182-6_7,Gamification in Human-Computer Interaction,2022,10.1007/978-1-4842-8182-6_7,1,book-chapter,gamification game
crossref,https://doi.org/10.30935/cedtech/17953,Game On: A bibliometric analysis of gamification and game-based learning in teacher training and education,2026,10.30935/cedtech/17953,2,journal-article,gamification game
crossref,https://doi.org/10.4324/9780429021701-2,Journalism and the Politicization of Game Content 1,2020,10.4324/9780429021701-2,0,book-chapter,gamification game
crossref,https://doi.org/10.54941/ahfe1001517,Evaluation of Systematically Developed Gamification Strategies with Game-Balance Simulation Tools,2022,10.54941/ahfe1001517,1,proceedings-article,gamification game
crossref,https://doi.org/10.5256/f1000research.144432.r189162,"Peer Review Report For: Game on: Can gamification enhance productivity? [version 1; peer review: 1 approved with reservations, 1 not approved]",2023,10.5256/f1000research.144432.r189162,0,peer-review,gamification game
crossref,https://doi.org/10.64076/iedc260205.07,Implementation of Gamification Techniques in Non-Game Educational Environments,2026,10.64076/iedc260205.07,0,proceedings-article,gamification game
crossref,https://doi.org/10.2139/ssrn.5497017,Development of a Gamification Game-Based System for Learning Waste Management in Industrial and Technology Faculties,2025,10.2139/ssrn.5497017,0,posted-content,gamification game
crossref,https://doi.org/10.4324/9780429316722-13,The Game and Spaces Found and Lost,2021,10.4324/9780429316722-13,0,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v3i2.7255,Video Games as Tools for Education,2021,10.21512/jggag.v3i2.7255,11,journal-article,gamification game
crossref,https://doi.org/10.21125/edulearn.2016.1393,TARGETED GAMIFICATION TO ENCOURAGE AND MEASURE INTRINSICALLY MOTIVATED GAME-BASED LEARNING,2016,10.21125/edulearn.2016.1393,0,proceedings-article,gamification game
crossref,https://doi.org/10.2139/ssrn.5262570,Using Gamification to Shape Enjoyment in Health Goal Pursuit: A Game Design Element Perspective,2025,10.2139/ssrn.5262570,0,posted-content,gamification game
crossref,https://doi.org/10.21512/jggag.v2i1.7214,Designing Character for Bandung Tourism Campaign,2021,10.21512/jggag.v2i1.7214,0,journal-article,gamification game
crossref,https://doi.org/10.34190/gbl.19.103,The Effects of Gamification on Third Level Intrinsic Motivation Towards Studying,2019,10.34190/gbl.19.103,0,proceedings-article,gamification game
crossref,https://doi.org/10.4018/979-8-3373-0477-9.ch014,Elements of Educational Game Design,2025,10.4018/979-8-3373-0477-9.ch014,0,book-chapter,gamification game
crossref,https://doi.org/10.1016/j.heliyon.2020.e04972,Gamification in engineering education – An empirical assessment on learning and game performance,2020,10.1016/j.heliyon.2020.e04972,85,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch003,Gamification in Healthcare Education,2022,10.4018/978-1-6684-4287-6.ch003,5,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch024,Gamification to Engage Students,2022,10.4018/978-1-6684-4287-6.ch024,2,book-chapter,gamification game
crossref,https://doi.org/10.65150/ep-jsshrs/v2e3/2026-08,Gamification in Immunization Education: Conception and Development of Imunodefense Digital Game,2026,10.65150/ep-jsshrs/v2e3/2026-08,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch002,A Bibliometrics and Text Analytics Review of Games and Gamification in Education,2022,10.4018/978-1-6684-4287-6.ch002,0,book-chapter,gamification game
crossref,https://doi.org/10.5220/0013294600003932,Would I Use It? A Study with Experts Exploring Game Design Storytelling as a Facilitating Process for Creating Educational Gamification,2025,10.5220/0013294600003932,2,proceedings-article,gamification game
crossref,https://doi.org/10.4018/978-1-7998-7271-9.ch040,Gamification Design Principles and Mechanics to Improve Retention,2022,10.4018/978-1-7998-7271-9.ch040,2,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v4i1.7240,Mengenal Aksara Bali: Balinese Script game education based on mobile application,2021,10.21512/jggag.v4i1.7240,2,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-7998-7271-9.ch009,Gamification Strategies for Higher Education Student Worker Training,2022,10.4018/978-1-7998-7271-9.ch009,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-4666-8200-9.ch042,Adapting Cognitive Walkthrough to Support Game Based Learning Design,2015,10.4018/978-1-4666-8200-9.ch042,0,book-chapter,gamification game
crossref,https://doi.org/10.4995/head15.2015.410,"Here a Game, There a Game: classification, gamification, and retrieval learning",2015,10.4995/head15.2015.410,1,proceedings-article,gamification game
crossref,https://doi.org/10.1109/icggag.2016.8052647,The impact of online social games on E-learning usage among female students,2016,10.1109/icggag.2016.8052647,1,proceedings-article,gamification game
crossref,https://doi.org/10.4018/979-8-3373-4465-2.ch008,Spelling Improvement and Motivation Through Gamification and Mobile Apps,2025,10.4018/979-8-3373-4465-2.ch008,1,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch024,Teacher-Designed Games,2022,10.4018/978-1-6684-3710-0.ch024,2,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v1i2.7251,Touchless InteractionUsing Magnetometer for Mobile Games,2021,10.21512/jggag.v1i2.7251,0,journal-article,gamification game
crossref,https://doi.org/10.14742/apubs.2015.916,Authentic context as a foundation for gamification and game-based learning,2015,10.14742/apubs.2015.916,0,journal-article,gamification game
crossref,https://doi.org/10.1201/9781003338246-4,"Gamification, Senior Tourism, and the Wellness Market",2022,10.1201/9781003338246-4,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-4666-8200-9.ch099,A Look inside the Current Climate of the Video Game Industry,2015,10.4018/978-1-4666-8200-9.ch099,0,book-chapter,gamification game
crossref,https://doi.org/10.4324/9780429316722-4,Game Design Elements,2021,10.4324/9780429316722-4,7,book-chapter,gamification game
crossref,https://doi.org/10.4108/eai.4-1-2018.153529,Influence of Dissociated Mechanisms of Gamification on the Learning of Reading,2018,10.4108/eai.4-1-2018.153529,5,journal-article,gamification game
crossref,https://doi.org/10.22219/kinetik.v3i4.721,Gamification And GDLC (Game Development Life Cycle) Application For Designing The Sumbawa Folklore Game ”The Legend Of Tanjung Menangis (Crying Cape)”,2018,10.22219/kinetik.v3i4.721,6,journal-article,gamification game
crossref,https://doi.org/10.34190/gbl.19.016,Implementation and Assessment of Three Gamification Strategies Across Multiple Higher Education Disciplines,2019,10.34190/gbl.19.016,2,proceedings-article,gamification game
crossref,https://doi.org/10.46767/kfp.2016-0005,Level Up Intrinsic Motivation Using Gamification and Game-Based Learning,2016,10.46767/kfp.2016-0005,0,journal-article,gamification game
crossref,https://doi.org/10.34190/gbl.19.108,Escape (the Traditional Class-) Room: Gamification and Mixed Reality in Higher Education,2019,10.34190/gbl.19.108,1,proceedings-article,gamification game
crossref,https://doi.org/10.21512/jggag.v7i2.9113,Adaptation of Historical Figures into Mobile Game Characters (Case Study: Hijikata Toshizo from Fate/Grand Order),2023,10.21512/jggag.v7i2.9113,4,journal-article,gamification game
crossref,https://doi.org/10.1109/cig.2019.8848104,"Relax, It’s a Game: Utilising Gamification in Learning Agile Scrum Software Development",2019,10.1109/cig.2019.8848104,30,proceedings-article,gamification game
crossref,https://doi.org/10.4018/978-1-5225-1034-5.ch002,Learning Engineering Skills through Creativity and Collaboration,2017,10.4018/978-1-5225-1034-5.ch002,1,book-chapter,gamification game
crossref,https://doi.org/10.9783/9781613631041-012,Index,2020,10.9783/9781613631041-012,0,book-chapter,gamification game
crossref,https://doi.org/10.9783/9781613631041-010,Glossary,2020,10.9783/9781613631041-010,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-7998-7271-9.ch032,Gamification and Mobile Learning,2022,10.4018/978-1-7998-7271-9.ch032,1,book-chapter,gamification game
crossref,https://doi.org/10.1177/14697874261424519,Exploring the Efficacy of Game-Based Pedagogy: A Three-Level Meta-Analysis of Game-Based Learning and Gamification,2026,10.1177/14697874261424519,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-5240-0.ch006,Historical Thinking Development Through Gamification,2022,10.4018/978-1-6684-5240-0.ch006,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch083,Enhancing Student Affect From Multi-Classroom Simulation Games via Teacher Professional Development,2022,10.4018/978-1-6684-3710-0.ch083,1,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v10i3.12784,The Analysis &amp; Exploration of Emotional Attachment in Video Game Character Design,2025,10.21512/jggag.v10i3.12784,1,journal-article,gamification game
crossref,https://doi.org/10.25965/interfaces-numeriques.1552,Ingress. Mobilités et sociabilités dans un jeu de réalité augmentée,2017,10.25965/interfaces-numeriques.1552,0,journal-article,gamification game
crossref,https://doi.org/10.38146/bsz.2021.4.7,"Gamification, mint tehetséggondozási eszköz a közszolgálati oktatásban – a kiberverseny példája",2021,10.38146/bsz.2021.4.7,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch012,Creation of a Distance Communication Channel With Gamification Elements,2022,10.4018/978-1-6684-4287-6.ch012,4,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v2i2.7199,"How gaming, artificial intelligence and big data is changing education",2021,10.21512/jggag.v2i2.7199,0,journal-article,gamification game
crossref,https://doi.org/10.3389/fsoc.2025.1534556,Integration of film and game: multi-case study on narrative strategies in Hollywood movie gamification,2025,10.3389/fsoc.2025.1534556,1,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch013,Games and Gamification in Sustainability Learning,2022,10.4018/978-1-6684-4287-6.ch013,2,book-chapter,gamification game
crossref,https://doi.org/10.1145/3527546.3527551,Game over?,2021,10.1145/3527546.3527551,4,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch004,Gamification in Higher Education,2022,10.4018/978-1-6684-4287-6.ch004,2,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch037,A Proposal of a Catalog of Gamification Patterns,2022,10.4018/978-1-6684-3710-0.ch037,0,book-chapter,gamification game
crossref,https://doi.org/10.5604/01.3001.0013.6841,Gamification of academic courses. Game of commitment,2019,10.5604/01.3001.0013.6841,0,journal-article,gamification game
crossref,https://doi.org/10.1016/j.fhj.2024.100039,"Modern slavery is no game, yet sensitive gamification could be game changing in providing education to identify and safeguard victims in the healthcare setting",2024,10.1016/j.fhj.2024.100039,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-7998-7271-9.ch015,Using Gamification to Improve Literacy Skills,2022,10.4018/978-1-7998-7271-9.ch015,1,book-chapter,gamification game
crossref,https://doi.org/10.2307/j.ctv2hdrfsm.1,Front Matter,2020,10.2307/j.ctv2hdrfsm.1,0,book-chapter,gamification game
crossref,https://doi.org/10.1201/9781032701639-4,Game-Based Tools for Highly Automated Work,2025,10.1201/9781032701639-4,0,book-chapter,gamification game
crossref,https://doi.org/10.5256/f1000research.157243.r225213,"Peer Review Report For: Game on: Can gamification enhance productivity? [version 2; peer review: 1 approved, 2 approved with reservations, 1 not approved]",2023,10.5256/f1000research.157243.r225213,0,peer-review,gamification game
crossref,https://doi.org/10.4018/978-1-5225-1034-5.ch006,Applying Gamification in a Parallel Programming Course,2017,10.4018/978-1-5225-1034-5.ch006,2,book-chapter,gamification game
crossref,https://doi.org/10.61686/qhwsw09024,,,10.61686/qhwsw09024,0,grant,gamification game
crossref,https://doi.org/10.9783/9781613631041-toc,Contents,2020,10.9783/9781613631041-toc,0,book-chapter,gamification game
crossref,https://doi.org/10.9783/9781613631041-fm,Frontmatter,2020,10.9783/9781613631041-fm,0,book-chapter,gamification game
crossref,https://doi.org/10.54531/ctni2461,22 Game On! Meeting the Mission of Gamification to Teach Human Factor Skills,2021,10.54531/ctni2461,0,journal-article,gamification game
crossref,https://doi.org/10.1353/pla.2016.0019,“The Sugar’d Game before Thee”: Gamification Revisited,2016,10.1353/pla.2016.0019,10,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-7998-7271-9.ch041,Learner Motivation Through Gamification in E-Learning,2022,10.4018/978-1-7998-7271-9.ch041,5,book-chapter,gamification game
crossref,https://doi.org/10.56294/gr2024.75,Design and implementation of a Game-Based Activity to promote Learning of Prompt Engineering,2024,10.56294/gr2024.75,0,journal-article,gamification game
crossref,https://doi.org/10.1108/978-1-83797-212-820241012,Playing the Game: Gamification as a Pedagogical Approach,2024,10.1108/978-1-83797-212-820241012,1,book-chapter,gamification game
crossref,https://doi.org/10.1016/j.chb.2021.106963,"Revealing the theoretical basis of gamification: A systematic review and analysis of theory in research on gamification, serious games and game-based learning",2021,10.1016/j.chb.2021.106963,813,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v9i1.10538,Influence of Character Image to Word-of-Mouth Through Gamer Satisfaction of Impulse Spending in the Genshin Impact Mobile Game,2024,10.21512/jggag.v9i1.10538,0,journal-article,gamification game
crossref,https://doi.org/10.2307/j.ctv3dnq9f.13,Epilogue: The Dating Game:,,10.2307/j.ctv3dnq9f.13,0,book-chapter,gamification game
crossref,https://doi.org/10.1109/imctl.2015.7359612,Gamedec. UKW: A case of edu-gamification for game designers,2015,10.1109/imctl.2015.7359612,1,proceedings-article,gamification game
crossref,https://doi.org/10.21125/edulearn.2018.0863,GAMIFICATION AND SERIOUS GAME IN EDUCATION: THE TEACHERS’ POINT OF VIEW,2018,10.21125/edulearn.2018.0863,0,proceedings-article,gamification game
crossref,https://doi.org/10.34190/gbl.19.156,"Think!First: Inducing Behavioural Change Through Gamification, Persuasive Design Principles and Machine Learning",2019,10.34190/gbl.19.156,2,proceedings-article,gamification game
crossref,https://doi.org/10.4018/979-8-3373-0477-9.ch005,Game-Based Learning Platforms for Cybersecurity Certifications,2025,10.4018/979-8-3373-0477-9.ch005,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/ijgbl.2013040101,Factors at Play in Tertiary Curriculum Gamification,2013,10.4018/ijgbl.2013040101,33,journal-article,gamification game
crossref,https://doi.org/10.5256/f1000research.157243.r225218,"Peer Review Report For: Game on: Can gamification enhance productivity? [version 2; peer review: 1 approved, 2 approved with reservations, 1 not approved]",2024,10.5256/f1000research.157243.r225218,0,peer-review,gamification game
crossref,https://doi.org/10.15340/978-625-00-0106-6_8,"Book Club: It’s Not a Game, or is it?",2021,10.15340/978-625-00-0106-6_8,0,book-chapter,gamification game
crossref,https://doi.org/10.37074/jalt.2019.2.2.10,The game plan: Using gamification strategies to engage learners as active players,2019,10.37074/jalt.2019.2.2.10,0,journal-article,gamification game
crossref,https://doi.org/10.1007/978-3-658-31626-6_12,"Playful Work, Game Thinking, Gamification – nur Buzzwords?",2020,10.1007/978-3-658-31626-6_12,0,book-chapter,gamification game
crossref,https://doi.org/10.15340/978-625-00-0106-6_6,Instructional Strategies for Game-Based Learning: Use Technology in the Elementary Mathematics Classroom,2021,10.15340/978-625-00-0106-6_6,1,book-chapter,gamification game
crossref,https://doi.org/10.9783/9781613631041-009,Acknowledgments,2020,10.9783/9781613631041-009,0,book-chapter,gamification game
crossref,https://doi.org/10.1109/icggag.2016.8052666,Visual representation of character of wayang kulit purwa in the wayang-based games: Case studies of Kurusetra and Mahabarat warrior games,2016,10.1109/icggag.2016.8052666,1,proceedings-article,gamification game
crossref,https://doi.org/10.4108/eai.4-1-2018.153530,The Application of Anthropomorphic Gamification within Transitional Healthcare: A conceptual framework,2018,10.4108/eai.4-1-2018.153530,1,journal-article,gamification game
crossref,https://doi.org/10.5013/ijssst.a.19.06.41,Game-based Learning and Gamification: Searching for Definitions,2019,10.5013/ijssst.a.19.06.41,32,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-4287-6.ch027,Understanding the Challenges of Game-Based Training,2022,10.4018/978-1-6684-4287-6.ch027,1,book-chapter,gamification game
crossref,https://doi.org/10.33633/ja.v7i2.12117,Developing Game Profiling Framework To Generate Gamification &amp; Communication,2025,10.33633/ja.v7i2.12117,0,journal-article,gamification game
crossref,https://doi.org/10.1016/j.actpsy.2025.105521,Not just the game: The impact of structural gamification on charitable donations,2025,10.1016/j.actpsy.2025.105521,0,journal-article,gamification game
crossref,https://doi.org/10.2307/j.ctv2hdrfsm.14,Index,2020,10.2307/j.ctv2hdrfsm.14,0,book-chapter,gamification game
crossref,https://doi.org/10.4018/978-1-4666-8200-9.ch046,The Quest for a Massively Multiplayer Online Game that Teaches Physics,2015,10.4018/978-1-4666-8200-9.ch046,0,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v2i2.7197,Character Design in Games Analysis of Character Design Theory,2021,10.21512/jggag.v2i2.7197,5,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch015,Evaluation of a Mobile Augmented Reality Game Application as an Outdoor Learning Tool,2022,10.4018/978-1-6684-3710-0.ch015,0,book-chapter,gamification game
crossref,https://doi.org/10.25965/interfaces-numeriques.1539,"Sous le masque du jeu,la contrainte et le contrôle ?",2017,10.25965/interfaces-numeriques.1539,0,journal-article,gamification game
crossref,https://doi.org/10.1087/20130403,The new engagement game: the role of gamification in scholarly publishing,2013,10.1087/20130403,6,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v9i1.11070,YOLO-based Mobile Legends Match Result Parsing,2024,10.21512/jggag.v9i1.11070,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v2i2.7198,Character Design for Educational Games “Caring for The Urban Forest in Jakarta”,2021,10.21512/jggag.v2i2.7198,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v4i1.7460,Framework of Mobile Game Design as an Assistive Technology for Children with Motor Disabilities,2021,10.21512/jggag.v4i1.7460,0,journal-article,gamification game
crossref,https://doi.org/10.2307/j.ctv2hdrfsm.2,Table of Contents,2020,10.2307/j.ctv2hdrfsm.2,0,book-chapter,gamification game
crossref,https://doi.org/10.21512/jggag.v10i1.12973,Development of Multilingual Educational Game UI/UX Design for Animal Introduction and Interactive Learning Evaluation in Elementary Schools,2025,10.21512/jggag.v10i1.12973,0,journal-article,gamification game
crossref,https://doi.org/10.4018/978-1-6684-3710-0.ch021,Perceptions of Gender Stereotypes About Computer Game-Based Learning Among Pre-Service Teachers,2022,10.4018/978-1-6684-3710-0.ch021,0,book-chapter,gamification game
crossref,https://doi.org/10.29173/cais687,Gamification: Exploring the Debate within Game Design,2013,10.29173/cais687,0,journal-article,gamification game
crossref,https://doi.org/10.2196/23302,Tabletop Board Game Elements and Gamification Interventions for Health Behavior Change: Realist Review and Proposal of a Game Design Framework,2021,10.2196/23302,49,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v11i2.16155,"Implementation of a Pathfinding-Based Intelligent Agent for Enemy Behavior in the ""Run to BIPOL"" Maze Tournament Game",2026,10.21512/jggag.v11i2.16155,0,journal-article,gamification game
crossref,https://doi.org/10.1016/j.dscb.2021.100008,"Gamification and game-based education in neurology and neuroscience: Applications, challenges, and opportunities",2021,10.1016/j.dscb.2021.100008,49,journal-article,gamification game
crossref,https://doi.org/10.56975/ijcrt.v14i6.310922,Adaptive Gamification: Enhancing Personalization in learning through Game-Based Mechanisms,2026,10.56975/ijcrt.v14i6.310922,0,journal-article,gamification game
crossref,https://doi.org/10.21512/jggag.v5i1.7472,Subliminal Paradigmatic on Designing Character in Games,2021,10.21512/jggag.v5i1.7472,0,journal-article,gamification game
crossref,https://doi.org/10.33902/jpr.202320130,The story of the hatter and the agile methods course: Gamification and game thinking in education,2023,10.33902/jpr.202320130,3,journal-article,gamification game
crossref,https://doi.org/10.33965/ihci_get2020_202010l013,EXAMINING THE EFFECTIVENESS OF GAMIFICATION AND GAME-BASED LEARNING IN THE CONTEXT OF BLOCKCHAIN,2020,10.33965/ihci_get2020_202010l013,0,proceedings-article,gamification game
crossref,https://doi.org/10.2307/j.ctv2hdrfsm.11,Acknowledgments,2020,10.2307/j.ctv2hdrfsm.11,0,book-chapter,gamification game
crossref,https://doi.org/10.3390/computers15070464,Adaptive Gamification and Game-Based Learning in Preschool and Early Primary Education: A Systematic Literature Review,2026,10.3390/computers15070464,1,journal-article,gamification game
crossref,https://doi.org/10.18260/1-2--43771,On the Successful Use of Gamification Techniques; Maintaining Professionalism and High-Quality Education While Incorporating Game Design Elements,,10.18260/1-2--43771,0,proceedings-article,gamification game
crossref,https://doi.org/10.31857/s020736760023431-3,Gamification As A New Interpretation Of The Game In The Digital Economy: Theoretical And Practical Rationale,2022,10.31857/s020736760023431-3,0,journal-article,gamification game
crossref,https://doi.org/10.4018/979-8-3693-8886-0.ch005,Gamification Strategies for Enhancing Customer Engagement and Loyalty,2025,10.4018/979-8-3693-8886-0.ch005,2,book-chapter,gamification game
